student_id,race_ethnicity,sex,appalachian_residency,generation,age_at_entry,total_students,graduation_time,graduated,grad_in_4,grad_in_6
3808,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3809,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3810,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3811,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3812,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3814,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3815,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3816,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3817,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3818,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3819,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3820,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3821,white,male,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
3822,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3824,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3825,hispanic_latino,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3827,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3828,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3829,white,male,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
3830,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3831,asian,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3832,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3833,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3836,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3837,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3838,race_unknown,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3839,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3840,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3841,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3842,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3843,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3845,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3848,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3850,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3851,hispanic_latino,male,non_appalachian,first_gen,17,1,did_not_graduate,0,0,0
3852,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3853,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3854,hispanic_latino,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3855,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3856,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3857,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3858,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3859,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3860,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3861,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3862,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3863,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3864,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3865,white,male,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
3866,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3867,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3868,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3869,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3870,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3871,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3872,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3873,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3874,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3875,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3877,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3878,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3879,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3880,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3881,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3882,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3883,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3884,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3885,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3886,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3887,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3891,two_or_more_races,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3892,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3893,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3894,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3898,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3899,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3900,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3901,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3903,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3904,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3905,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3906,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3907,hispanic_latino,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3908,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3910,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3911,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3912,two_or_more_races,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3915,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3916,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3917,white,female,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
3918,nonresident_alien,male,non_appalachian,non_first_gen,20,1,did_not_graduate,0,0,0
3919,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3920,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3921,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3922,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3924,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3925,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3926,hispanic_latino,female,non_appalachian,first_gen,17,1,did_not_graduate,0,0,0
3927,hispanic_latino,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3928,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3929,white,male,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
3930,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3931,nonresident_alien,male,non_appalachian,non_first_gen,20,1,did_not_graduate,0,0,0
3932,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3934,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3935,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3937,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3938,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3940,hispanic_latino,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3941,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3942,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3943,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3944,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3945,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3947,nonresident_alien,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3948,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3949,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3951,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3952,hispanic_latino,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3953,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3954,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3955,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3956,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3957,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3958,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3962,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3963,black_african_american,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
3964,white,female,non_appalachian,first_gen,17,1,did_not_graduate,0,0,0
3965,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3966,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3967,two_or_more_races,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3968,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3969,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3970,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3971,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3972,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3973,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3974,hispanic_latino,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3975,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3976,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3978,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3979,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3980,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3981,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3983,nonresident_alien,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3984,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3985,nonresident_alien,female,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
3986,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3987,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3988,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3989,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3991,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3993,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3994,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3997,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
3998,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4000,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4003,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4004,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4006,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
4007,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4008,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4009,black_african_american,female,non_appalachian,first_gen,17,1,did_not_graduate,0,0,0
4010,two_or_more_races,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4011,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
4012,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4013,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4014,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4015,white,female,non_appalachian,gen_unknown,17,1,did_not_graduate,0,0,0
4016,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4017,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4018,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
4019,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4020,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4021,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4022,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4023,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4024,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4025,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4028,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4029,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4030,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
4031,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4033,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4034,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4035,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4036,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4037,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4038,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4039,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4040,nonresident_alien,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4042,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4043,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4046,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4047,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4048,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4049,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4051,white,male,non_appalachian,non_first_gen,20,1,did_not_graduate,0,0,0
4053,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4054,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
4056,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4057,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4058,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4059,two_or_more_races,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4060,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4062,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4064,two_or_more_races,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
4065,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4066,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4067,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4068,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4069,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4070,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4071,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4072,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4075,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4076,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4077,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4078,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4079,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4080,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4081,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4082,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4083,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4084,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
4085,white,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
4087,hispanic_latino,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4090,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4091,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
4092,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
4094,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
