StudentID	Race_Ethnicity	Sex	appalachian_residency	generation	pell_elligibility	age_at_entry	graduated
2316	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2317	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	0
2318	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2319	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2320	White	Male	non_appalachian	non_first_gen	non_pell_elligible	17	0
2321	White	Male	non_appalachian	first_gen	pell_elligible	18	0
2322	White	Female	appalachian	non_first_gen	pell_elligible	18	0
2323	hispanic_latino	Male	non_appalachian	first_gen	pell_elligible	18	0
2324	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
2325	two_or_more_races	Female	appalachian	first_gen	pell_elligible	18	0
2326	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2327	hispanic_latino	Male	non_appalachian	non_first_gen	non_pell_elligible	17	1
2328	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
2329	White	Female	non_appalachian	first_gen	non_pell_elligible	19	1
2330	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2331	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2332	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2333	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2334	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2335	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
2336	White	Male	appalachian	first_gen	pell_elligible	19	1
2337	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2338	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2339	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2340	White	Male	appalachian	first_gen	non_pell_elligible	18	1
2341	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2342	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2343	White	Female	appalachian	first_gen	pell_elligible	18	1
2344	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2345	White	Male	appalachian	gen_unknown	non_pell_elligible	18	1
2346	black_african_american	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2347	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2348	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2349	White	Male	appalachian	first_gen	non_pell_elligible	18	1
2350	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2351	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2352	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
2353	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2354	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2355	White	Male	non_appalachian	first_gen	pell_elligible	18	1
2356	White	Female	appalachian	first_gen	non_pell_elligible	18	1
2357	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
2358	White	Male	appalachian	non_first_gen	pell_elligible	18	1
2359	White	Male	appalachian	first_gen	non_pell_elligible	18	1
2360	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
2361	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
2362	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2363	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2364	White	Female	appalachian	first_gen	non_pell_elligible	18	1
2365	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2366	White	Female	non_appalachian	non_first_gen	pell_elligible	18	0
2367	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2368	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2369	two_or_more_races	Male	non_appalachian	first_gen	non_pell_elligible	18	0
2370	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2371	nonresident_alien	Female	non_appalachian	gen_unknown	non_pell_elligible	19	0
2372	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2373	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2374	hispanic_latino	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2375	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2376	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2377	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2378	black_african_american	Male	non_appalachian	non_first_gen	pell_elligible	18	1
2379	White	Male	non_appalachian	non_first_gen	pell_elligible	19	1
2380	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2381	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2382	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	0
2383	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2384	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2385	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2386	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2387	White	Female	non_appalachian	first_gen	pell_elligible	17	0
2388	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
2389	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2390	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
2391	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2392	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2393	two_or_more_races	Female	non_appalachian	first_gen	pell_elligible	17	0
2394	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	1
2395	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	0
2396	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2397	White	Male	appalachian	non_first_gen	pell_elligible	18	1
2398	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2399	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2400	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2401	black_african_american	Female	appalachian	non_first_gen	pell_elligible	18	1
2402	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2403	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2404	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
2405	black_african_american	Female	non_appalachian	non_first_gen	pell_elligible	17	1
2406	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2407	two_or_more_races	Male	non_appalachian	first_gen	pell_elligible	18	1
2408	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
2409	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2410	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2411	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	0
2412	White	Female	appalachian	first_gen	pell_elligible	20	0
2413	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2414	hispanic_latino	Male	appalachian	non_first_gen	non_pell_elligible	18	1
2415	two_or_more_races	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2416	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2417	Asian	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2418	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
2419	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
2420	hispanic_latino	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2421	two_or_more_races	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2422	White	Female	non_appalachian	first_gen	non_pell_elligible	17	1
2423	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2424	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2425	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2426	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
2427	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2428	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2429	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2430	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2431	unknown_ethnicity	Female	appalachian	non_first_gen	non_pell_elligible	19	1
2432	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2433	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2434	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
2435	White	Male	non_appalachian	non_first_gen	pell_elligible	19	1
2436	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2437	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2438	White	Female	non_appalachian	non_first_gen	pell_elligible	18	0
2439	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2440	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2441	White	Female	non_appalachian	first_gen	pell_elligible	18	1
2442	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2443	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
2444	black_african_american	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2445	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
2446	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2447	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2448	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2449	White	Female	appalachian	non_first_gen	non_pell_elligible	18	0
2450	White	Male	appalachian	first_gen	pell_elligible	18	0
2451	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2452	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2453	White	Female	non_appalachian	first_gen	pell_elligible	18	1
2454	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2455	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2456	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2457	White	Male	non_appalachian	first_gen	pell_elligible	18	0
2458	Asian	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2459	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2460	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
2461	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2462	White	Female	appalachian	non_first_gen	non_pell_elligible	17	1
2463	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2464	hispanic_latino	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2465	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2466	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2467	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2468	White	Female	non_appalachian	first_gen	non_pell_elligible	19	0
2469	White	Female	appalachian	first_gen	non_pell_elligible	18	0
2470	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2471	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2472	White	Female	appalachian	non_first_gen	non_pell_elligible	19	1
2473	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2474	White	Female	non_appalachian	first_gen	pell_elligible	18	1
2475	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
2476	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2477	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2478	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2479	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2480	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2481	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
2482	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2483	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2484	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2485	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2486	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2487	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2488	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2489	White	Male	appalachian	first_gen	non_pell_elligible	18	0
2490	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2491	black_african_american	Male	non_appalachian	first_gen	pell_elligible	18	0
2492	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
2493	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2494	White	Male	appalachian	first_gen	non_pell_elligible	18	0
2495	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2496	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2497	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
2498	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2499	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
2500	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	1
2501	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	0
2502	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2503	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2504	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2505	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2506	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2507	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2508	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2509	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2510	hispanic_latino	Male	non_appalachian	first_gen	pell_elligible	18	0
2511	hispanic_latino	Male	non_appalachian	first_gen	pell_elligible	19	0
2512	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2513	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2514	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2515	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2516	White	Female	non_appalachian	first_gen	non_pell_elligible	17	1
2517	White	Male	non_appalachian	first_gen	pell_elligible	18	0
2518	White	Female	appalachian	first_gen	non_pell_elligible	18	0
2519	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
2520	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
2521	nonresident_alien	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2522	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2523	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2524	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2525	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2526	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2527	White	Female	non_appalachian	first_gen	pell_elligible	18	1
2528	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2529	White	Male	non_appalachian	first_gen	pell_elligible	18	1
2530	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2531	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2532	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2533	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
2534	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
2535	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
2536	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2537	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
2538	White	Female	non_appalachian	first_gen	pell_elligible	18	0
2539	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
2540	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
2541	White	Male	non_appalachian	non_first_gen	pell_elligible	18	0
2542	White	Female	non_appalachian	first_gen	pell_elligible	18	1
2543	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
